thermal cooling time constant
Terminal log file
Date: 5/6/2022 - 9:54:54 AM
-----------------------------------------------
$GSAT;60/52/2<0>;85:71:00;39.201080;-8.137169;120;32.01;101099.75;-21.57;69.12;19.45;932
$GSAT;60/52/2<0>;85:71:10;39.201080;-8.137169;120;32.01;101101.09;-21.82;69.12;19.45;933
$GSAT;60/52/2<0>;85:71:20;39.201080;-8.137168;120;32.02;101099.09;-21.66;69.11;19.45;934
$GSAT;60/52/2<0>;85:71:30;39.201073;-8.137170;120;32.03;101099.14;-21.80;69.11;19.45;935
$GSAT;60/52/2<0>;85:71:40;39.201073;-8.137168;120;32.04;101098.71;-21.62;69.11;19.45;936
$GSAT;60/52/2<0>;85:71:50;39.201077;-8.137167;120;32.04;101100.67;-21.79;69.12;19.45;937
$GSAT;60/52/2<0>;85:71:60;39.201077;-8.137168;120;32.05;101099.98;-21.70;69.11;19.45;938
$GSAT;60/52/2<0>;85:71:70;39.201077;-8.137170;120;32.05;101097.61;-21.53;69.11;19.45;939
$GSAT;60/52/2<0>;85:71:80;39.201073;-8.137172;119;32.06;101100.89;-21.80;69.12;19.45;940
$GSAT;60/52/2<0>;85:71:90;39.201077;-8.137172;119;32.06;101099.22;-21.48;69.12;19.45;941
$GSAT;60/52/2<0>;85:72:00;39.201077;-8.137174;119;32.07;101100.05;-21.74;69.12;19.45;942
$GSAT;60/52/2<0>;85:72:10;39.201077;-8.137174;119;32.07;101097.67;-21.53;69.12;19.45;943
$GSAT;60/52/2<0>;85:72:20;39.201077;-8.137175;119;32.08;101097.66;-21.53;69.12;19.37;944
$GSAT;60/52/2<0>;85:72:30;39.201077;-8.137177;119;32.09;101100.13;-21.39;69.12;19.37;945
$GSAT;60/52/2<0>;85:72:40;39.201077;-8.137179;119;32.09;101099.10;-21.66;69.12;19.37;946
$GSAT;60/52/2<0>;85:72:50;39.201073;-8.137182;118;32.10;101099.67;-21.70;69.12;19.37;947
$GSAT;60/52/2<0>;85:72:60;39.201073;-8.137185;118;32.10;101101.78;-21.47;69.12;19.37;948
$GSAT;60/52/2<0>;85:72:70;39.201073;-8.137187;118;32.10;101099.09;-21.66;69.12;19.37;949
$GSAT;60/52/2<0>;85:72:80;39.201073;-8.137186;118;32.12;101097.30;-21.50;69.13;19.37;950
$GSAT;60/52/2<0>;85:72:90;39.201073;-8.137186;118;32.12;101099.75;-21.53;69.13;19.37;951
$GSAT;60/52/2<0>;85:73:00;39.201073;-8.137184;118;32.13;101095.92;-21.39;69.13;19.37;952
$GSAT;60/52/2<0>;85:73:10;39.201080;-8.137184;118;32.14;101097.87;-21.55;69.13;19.37;953
$GSAT;60/52/2<0>;85:73:20;39.201080;-8.137183;118;32.15;101099.13;-21.67;69.13;19.28;954
